VARID,DOCULECT,GLOSS,VALUE_ORG,SINGULAR,PLURAL,FORM,CONCEPT,POS,BEFORE_PARSE,PARSED
0.0,DogulDomBendiely,study (verb only),jàŋgɛ́,,,jàŋgɛ́,STUDY,verb,jàŋgɛ́,jàŋg-ɛ́
0.0,DonnoSo,study (verb only),jàŋgá\\jáŋg-ì,,,jàŋgá,STUDY,verb,jàŋgá,jàŋg-á
0.0,JamsayDouentza,study (verb only),"jáŋgɛ́, lúgó",,,jáŋgɛ́,STUDY,verb,jáŋgɛ́,jáŋg-ɛ́
1.0,JamsayDouentza,study (verb only),"jáŋgɛ́, lúgó",,,lúgó,,verb,lúgó,lúg-ó
0.0,Mombo,study (verb only),nú:ndɛ̀,,,nú:ndɛ̀,STUDY,verb,nú:ndɛ̀,nún-ú-nd-ɛ̀
0.0,BonduSoNajamba,study (verb only),jáŋgí,,,jáŋgí,STUDY,verb,jáŋgí,jáŋg-í
0.0,Nanga,study (verb only),jàŋgí,,,jàŋgí,STUDY,verb,jàŋgí,jàŋg-í
0.0,PergeTegu,study (verb only),jáŋgɛ́,,,jáŋgɛ́,STUDY,verb,jáŋgɛ́,jáŋg-ɛ́
0.0,TebulUre,study (verb only),zàŋgí (zàŋgí-tì-(,,,zàŋgí,STUDY,verb,zàŋgí,zàŋg-í
0.0,TogoKan,study (verb only),jàŋá,,,jàŋá,STUDY,verb,jàŋá,jàŋ-á
0.0,TommoSoTongoTongo,study (verb only),jàŋgá,,,jàŋgá,STUDY,verb,jàŋgá,jàŋg-á
0.0,YandaDom,study (verb only),zǎŋ\\zàŋà-lí,,,zàŋà-lí,STUDY,verb,zàŋà-lí,zàŋ-à-lí
0.0,YornoSo,study (verb only),jàŋá-\\jàŋú,,,jàŋá-,STUDY,verb,jàŋá-,jàŋ-á
0.0,BankanTey,"learn, be trained",dá,,,dá,LEARN,verb,dá,dá
0.0,BenTey,"learn, be trained",bǎ,,,bǎ,LEARN,verb,bǎ,bǎ
0.0,Bunoge,"learn, be trained",wɛ́lɛ̀,,,wɛ́lɛ̀,LEARN,verb,wɛ́lɛ̀,wɛ́l-ɛ̀
0.0,DogulDomBendiely,"learn, be trained",wɛ̀ɛ̀rì-yɛ́,,,wɛ̀ɛ̀rì-yɛ́,LEARN,verb,wɛ̀ɛ̀rì-yɛ́,wɛ̀ɛ̀r-ì-yɛ́
0.0,DonnoSo,"learn, be trained",bà:g-ɛ́:-\\bá:g-ì-ỳ,,,bà:g-ɛ́:,LEARN,verb,bà:g-ɛ́:,bààgɛ́-ɛ́
0.0,JamsayDouentza,"learn, be trained",bǎ:,,,bǎ:,LEARN,verb,bǎ:,bà-á
0.0,Mombo,"learn, be trained",nú:ndɛ̀,,,nú:ndɛ̀,LEARN,verb,nú:ndɛ̀,nún-ú-nd-ɛ̀
0.0,BonduSoNajamba,"learn, be trained",bǎy\\bàyè,,,bàyè,LEARN,verb,bàyè,bày-è
0.0,Nanga,"learn, be trained",dǎ:,,,dǎ:,LEARN,verb,dǎ:,dà-á
0.0,Penange,"learn, be trained",númdɛ̀,,,númdɛ̀,LEARN,verb,númdɛ̀,núm-dɛ̀
0.0,PergeTegu,"learn, be trained",bǎ:,,,bǎ:,LEARN,verb,bǎ:,bà-á
0.0,TebulUre,"learn, be trained",ɲǎ: (ɲǎ:-tì-),,,ɲǎ:,LEARN,verb,ɲǎ:,ɲà-á
0.0,Tiranige,"learn, be trained",nú:ndɔ́,,,nú:ndɔ́,LEARN,verb,nú:ndɔ́,nún-ú-nd-ɔ́
0.0,TogoKan,"learn, be trained",bǎ:,,,bǎ:,LEARN,verb,bǎ:,bà-á
0.0,TommoSoTongoTongo,"learn, be trained",dèé,,,dèé,LEARN,verb,dèé,dè-é
0.0,ToroTegu,"learn, be trained",lɔ́w\\lɔ́wɔ́ ~ lɔ́:,,,lɔ́w,LEARN,verb,lɔ́w,lɔ́w
1.0,ToroTegu,"learn, be trained",lɔ́w\\lɔ́wɔ́ ~ lɔ́:,,,lɔ́wɔ́ ~ lɔ́:,,verb,lɔ́wɔ́ ~ lɔ́:,lɔ́w-ɔ́~-lɔ́-ɔ́
0.0,YandaDom,"learn, be trained",wɛ́:dí-yɛ́\\wɛ̀:dì-yà-lí,,,wɛ́:dí-yɛ́,LEARN,verb,wɛ́:dí-yɛ́,wɛ́ɛ́d-í-yɛ́
0.0,YornoSo,"learn, be trained",dě:\\děy xxx[verify chaining],,,dě:,LEARN,verb,dě:,dè-é
0.0,BenTey,"teach, instruct (sb, how to do sth)",bà:-lí,,,bà:-lí,TEACH,verb,bà:-lí,bààl-í
0.0,DonnoSo,"teach, instruct (sb, how to do sth)",bà:gà-rá\\bá:gì-r-ì,,,bà:gà-rá,TEACH,verb,bà:gà-rá,bààg-à-rá
0.0,JamsayDouentza,"teach, instruct (sb, how to do sth)",bà:-ná,,,bà:-ná,TEACH,verb,bà:-ná,bààn-á
0.0,JamsayMondoro,"teach, instruct (sb, how to do sth)",bà:-ná,,,bà:-ná,TEACH,verb,bà:-ná,bààn-á
0.0,Mombo,"teach, instruct (sb, how to do sth)",jáŋgì kánámì,,,jáŋgì kánámì,TEACH,verb,jáŋgì kánámì,jáŋg-ìk-ánám-ì
0.0,BonduSoNajamba,"teach, instruct (sb, how to do sth)",bǎ:rɛ́,,,bǎ:rɛ́,TEACH,verb,bǎ:rɛ́,bàár-ɛ́
0.0,Nanga,"teach, instruct (sb, how to do sth)",dǎ:-ndí,,,dǎ:-ndí,TEACH,verb,dǎ:-ndí,dàánd-í
0.0,PergeTegu,"teach, instruct (sb, how to do sth)",bà:-lá,,,bà:-lá,TEACH,verb,bà:-lá,bààl-á
0.0,TebulUre,"teach, instruct (sb, how to do sth)",ɲà:-mí: (ɲà:-mí-tì-),,,ɲà:-mí:,TEACH,verb,ɲà:-mí:,ɲààmí-í
0.0,Tiranige,"teach, instruct (sb, how to do sth)",jàŋ káná-m(ú),,,jàŋ káná-m(ú),TEACH,verb,jàŋ káná-m(ú),jàŋk-án-ám(ú
0.0,TogoKan,"teach, instruct (sb, how to do sth)",bǎ:-ǹ,,,bǎ:-ǹ,TEACH,verb,bǎ:-ǹ,bà-áǹ
0.0,TommoSoTongoTongo,"teach, instruct (sb, how to do sth)",dèè-ndé,,,dèè-ndé,TEACH,verb,dèè-ndé,dèènd-é
0.0,ToroTegu,"teach, instruct (sb, how to do sth)",tótú\\tótó,,,tótó,TEACH,verb,tótó,tót-ó
0.0,YandaDom,"teach, instruct (sb, how to do sth)",wɛ́r-dɛ́\\wɛ̀r-dà-lí,,,wɛ́r-dɛ́,TEACH,verb,wɛ́r-dɛ́,wɛ́r-dɛ́
0.0,YornoSo,"teach, instruct (sb, how to do sth)",dě:-ré,,,dě:-ré,TEACH,verb,dě:-ré,dèér-é
0.0,BankanTey,forget,"ìrɛ́ írɛ́, írɛ́",,,ìrɛ́ írɛ́,FORGET,verb,ìrɛ́ írɛ́,ìrɛ́ír-ɛ́
1.0,BankanTey,forget,"ìrɛ́ írɛ́, írɛ́",,,írɛ́,,verb,írɛ́,ír-ɛ́
0.0,BenTey,forget,ìrɛ́,,,ìrɛ́,FORGET,verb,ìrɛ́,ìr-ɛ́
0.0,Bunoge,forget,ʔálè,,,ʔálè,FORGET,verb,ʔálè,ʔál-è
0.0,DogulDomBendiely,forget,ìrɛ́,,,ìrɛ́,FORGET,verb,ìrɛ́,ìr-ɛ́
0.0,DogulDomKundialang,forget,írɛ̀,,,írɛ̀,FORGET,verb,írɛ̀,ír-ɛ̀
0.0,DonnoSo,forget,nǎ:\\ná-ỳ,,,nǎ:,FORGET,verb,nǎ:,nà-á
0.0,JamsayDouentza,forget,náŋá,,,náŋá,FORGET,verb,náŋá,náŋ-á
0.0,JamsayMondoro,forget,náŋá,,,náŋá,FORGET,verb,náŋá,náŋ-á
0.0,Mombo,forget,íddɛ̀,,,íddɛ̀,FORGET,verb,íddɛ̀,ídd-ɛ̀
0.0,BonduSoNajamba,forget,ìrɛ́,,,ìrɛ́,FORGET,verb,ìrɛ́,ìr-ɛ́
0.0,Nanga,forget,ìrɛ́,,,ìrɛ́,FORGET,verb,ìrɛ́,ìr-ɛ́
0.0,Penange,forget,íldɛ̀ (y-),,,íldɛ̀,FORGET,verb,íldɛ̀,íld-ɛ̀
0.0,PergeTegu,forget,náŋgá,,,náŋgá,FORGET,verb,náŋgá,náŋg-á
0.0,TebulUre,forget,írɛ́ (ír-â:-),,,írɛ́,FORGET,verb,írɛ́,ír-ɛ́
0.0,Tiranige,forget,ídí-yɔ́,,,ídí-yɔ́,FORGET,verb,ídí-yɔ́,ídíy-ɔ́
0.0,TommoSoTongoTongo,forget,nàá,,,nàá,FORGET,verb,nàá,nà-á
0.0,ToroTegu,forget,ná\\ná,,,ná,FORGET,verb,ná,ná
0.0,YandaDom,forget,ídɛ́\\ìdà-lí,,,ídɛ́\,FORGET,verb,ídɛ́\,ídɛ́\
0.0,YornoSo,forget,náŋá,,,náŋá,FORGET,verb,náŋá,náŋ-á
0.0,BankanTey,remember,tɛ́rⁿɛ́,,,tɛ́rⁿɛ́,REMEMBER,verb,tɛ́rⁿɛ́,tɛ́rⁿ-ɛ́
0.0,BenTey,remember,ìlì-rí,,,ìlì-rí,REMEMBER,verb,ìlì-rí,ìlìr-í
0.0,Bunoge,remember,ʔɛ́ɲɲɛ̀,,,ʔɛ́ɲɲɛ̀,REMEMBER,verb,ʔɛ́ɲɲɛ̀,ʔɛ́ɲ-ɲɛ̀
0.0,DogulDomBendiely,remember,"ìl-lɛ́, ìrɛ-̀lɛ́",,,ìl-lɛ́,REMEMBER,verb,ìl-lɛ́,ìll-ɛ́
1.0,DogulDomBendiely,remember,"ìl-lɛ́, ìrɛ-̀lɛ́",,,ìrɛ-̀lɛ́,,verb,ìrɛ-̀lɛ́,ìrɛ̀l-ɛ́
0.0,DogulDomKundialang,remember,íl-l-yɛ̀,,,íl-l-yɛ̀,REMEMBER,verb,íl-l-yɛ̀,íll-yɛ̀
0.0,DonnoSo,remember,nà:-l-ɛ́:-\\ná:-l-ì-ỳ,,,nà:-l-ɛ́:,REMEMBER,verb,nà:-l-ɛ́:,nààlɛ́-ɛ́
0.0,JamsayDouentza,remember,náŋá-rⁿá,,,náŋá-rⁿá,REMEMBER,verb,náŋá-rⁿá,náŋ-á-rⁿ-á
0.0,JamsayMondoro,remember,jùgɔ́,,,jùgɔ́,REMEMBER,verb,jùgɔ́,jùg-ɔ́
0.0,Mombo,remember,ná:lámì,,,ná:lámì,REMEMBER,verb,ná:lámì,náál-á-mì
0.0,BonduSoNajamba,remember,íl-lí-yɛ́,,,íl-lí-yɛ́,REMEMBER,verb,íl-lí-yɛ́,íll-í-yɛ́
0.0,Nanga,remember,"ìllí-rí, ìllí, mǎ:ndí, náŋgírí",,,ìllí-rí,REMEMBER,verb,ìllí-rí,ìll-í-rí
1.0,Nanga,remember,"ìllí-rí, ìllí, mǎ:ndí, náŋgírí",,,ìllí,,verb,ìllí,ìll-í
2.0,Nanga,remember,"ìllí-rí, ìllí, mǎ:ndí, náŋgírí",,,mǎ:ndí,,verb,mǎ:ndí,màánd-í
3.0,Nanga,remember,"ìllí-rí, ìllí, mǎ:ndí, náŋgírí",,,náŋgírí,,verb,náŋgírí,náŋg-ír-í
0.0,Penange,remember,ná:lè,,,ná:lè,REMEMBER,verb,ná:lè,náál-è
0.0,PergeTegu,remember,náŋgá-rá,,,náŋgá-rá,REMEMBER,verb,náŋgá-rá,náŋg-ár-á
0.0,TebulUre,remember,íll-í: (íll-í:-yà-),,,íll-í:,REMEMBER,verb,íll-í:,íllí-í
0.0,Tiranige,remember,yá:ndó,,,yá:ndó,REMEMBER,verb,yá:ndó,yáánd-ó
0.0,TogoKan,remember,sǎⁿ ná:-rⁿì,,,sǎⁿ ná:-rⁿì,REMEMBER,verb,sǎⁿ ná:-rⁿì,sǎⁿnáárⁿ-ì
0.0,TommoSoTongoTongo,remember,nàí-lɛ́,,,nàí-lɛ́,REMEMBER,verb,nàí-lɛ́,nàíl-ɛ́
0.0,ToroTegu,remember,nátú-rú\\nátú-rá,,,nátú-rá,REMEMBER,verb,nátú-rá,nát-ú-rá
0.0,YandaDom,remember,ídí-lí-yɛ́\\ìdì-lì-yà-lí,,,ídí-lí-yɛ́,REMEMBER,verb,ídí-lí-yɛ́,ídíl-í-yɛ́
0.0,YornoSo,remember,náŋá-lá,,,náŋá-lá,REMEMBER,verb,náŋá-lá,náŋ-á-lá
0.0,BankanTey,"believe, think (that ...)",tɛ́rⁿɛ́,,,tɛ́rⁿɛ́,BELIEVE,verb,tɛ́rⁿɛ́,tɛ́rⁿ-ɛ́
0.0,BenTey,"believe, think (that ...)",mà:ní,,,mà:ní,BELIEVE,verb,mà:ní,mààn-í
0.0,DogulDomBendiely,"believe, think (that ...)",mààrɛ́,,,mààrɛ́,BELIEVE,verb,mààrɛ́,mààr-ɛ́
0.0,DogulDomKundialang,"believe, think (that ...)",mà:ré,,,mà:ré,BELIEVE,verb,mà:ré,mààr-é
0.0,JamsayDouentza,"believe, think (that ...)",mà:ná,,,mà:ná,BELIEVE,verb,mà:ná,mààn-á
0.0,Mombo,"believe, think (that ...)",tɔ̀:nɔ̀ gúná sây,,,tɔ̀:nɔ̀ gúná sây,BELIEVE,verb,tɔ̀:nɔ̀ gúná sây,tɔ̀ɔ̀n-ɔ̀-gún-ásây
0.0,BonduSoNajamba,"believe, think (that ...)","kájábí\\kàjàbè, tà:mâ: kán",,,kàjàbè,BELIEVE,verb,kàjàbè,kàj-à-bè
1.0,BonduSoNajamba,"believe, think (that ...)","kájábí\\kàjàbè, tà:mâ: kán",,,tà:mâ: kán,,verb,tà:mâ: kán,tààm-áà-kán
0.0,Nanga,"believe, think (that ...)",mǎ:ndí,,,mǎ:ndí,BELIEVE,verb,mǎ:ndí,màánd-í
0.0,PergeTegu,"believe, think (that ...)",mà:lá,,,mà:lá,BELIEVE,verb,mà:lá,mààl-á
0.0,TogoKan,"believe, think (that ...)",hɔ́:lì,,,hɔ́:lì,BELIEVE,verb,hɔ́:lì,hɔ́ɔ́l-ì
0.0,TommoSoTongoTongo,"believe, think (that ...)",tààmá káná,,,tààmá káná,BELIEVE,verb,tààmá káná,tààm-á-kán-á
0.0,ToroTegu,"believe, think (that ...)",nɔ́ŋúsú\\nɔ́ŋúsɔ́,,,nɔ́ŋúsɔ́,BELIEVE,verb,nɔ́ŋúsɔ́,nɔ́ŋ-ú-sɔ́
0.0,YornoSo,"believe, think (that ...)",mǎ:ná,,,mǎ:ná,BELIEVE,verb,mǎ:ná,màán-á
0.0,BankanTey,understand,pá:mà káŋ,,,pá:mà káŋ,UNDERSTAND,verb,pá:mà káŋ,páám-à-káŋ
0.0,BenTey,understand,pá:mɛ́,,,pá:mɛ́,UNDERSTAND,verb,pá:mɛ́,páám-ɛ́
0.0,Bunoge,understand,"núndè, fà:mì kánì (< fà:mí), ʔɛ́ɲɛ̀",,,núndè,UNDERSTAND,verb,núndè,núnd-è
1.0,Bunoge,understand,"núndè, fà:mì kánì (< fà:mí), ʔɛ́ɲɛ̀",,,fà:mì kánì,,verb,fà:mì kánì,fààm-ì-kán-ì
2.0,Bunoge,understand,"núndè, fà:mì kánì (< fà:mí), ʔɛ́ɲɛ̀",,,ʔɛ́ɲɛ̀,,verb,ʔɛ́ɲɛ̀,ʔɛ́ɲ-ɛ̀
0.0,DogulDomBendiely,understand,nùŋɛ́,,,nùŋɛ́,UNDERSTAND,verb,nùŋɛ́,nùŋ-ɛ́
0.0,DonnoSo,understand,pá:mà\\pá:m-ì,,,pá:mà,UNDERSTAND,verb,pá:mà,páám-à
0.0,JamsayDouentza,understand,"fá:má, pá:má, pá:mɛ́",,,fá:má,UNDERSTAND,verb,fá:má,fáám-á
1.0,JamsayDouentza,understand,"fá:má, pá:má, pá:mɛ́",,,pá:má,,verb,pá:má,páám-á
2.0,JamsayDouentza,understand,"fá:má, pá:má, pá:mɛ́",,,pá:mɛ́,,verb,pá:mɛ́,páám-ɛ́
0.0,Mombo,understand,núndé,,,núndé,UNDERSTAND,verb,núndé,núnd-é
0.0,BonduSoNajamba,understand,"fá:mɛ́, jùgɛ́",,,fá:mɛ́,UNDERSTAND,verb,fá:mɛ́,fáám-ɛ́
1.0,BonduSoNajamba,understand,"fá:mɛ́, jùgɛ́",,,jùgɛ́,,verb,jùgɛ́,jùg-ɛ́
0.0,Nanga,understand,pá:mí,,,pá:mí,UNDERSTAND,verb,pá:mí,páám-í
0.0,Penange,understand,pɛ́jígɛ̀,,,pɛ́jígɛ̀,UNDERSTAND,verb,pɛ́jígɛ̀,pɛ́j-í-gɛ̀
0.0,PergeTegu,understand,pá:mɛ́,,,pá:mɛ́,UNDERSTAND,verb,pá:mɛ́,páám-ɛ́
0.0,TebulUre,understand,pá:m (pá:m-sɔ̀),,,pá:m,UNDERSTAND,verb,pá:m,páám
0.0,Tiranige,understand,pá:ⁿ kán(ú),,,pá:ⁿ kán(ú),UNDERSTAND,verb,pá:ⁿ kán(ú),pááⁿkán-(ú
0.0,TogoKan,understand,pá:m̀,,,pá:m̀,UNDERSTAND,verb,pá:m̀,páám-̀
0.0,ToroTegu,understand,pá:mà kárⁿú\\kárⁿá,,,,UNDERSTAND,verb,,
0.0,YandaDom,understand,pá:mɛ́\\pá:má-lì,,,pá:mɛ́,UNDERSTAND,verb,pá:mɛ́,páám-ɛ́
0.0,YornoSo,understand,pá:má,,,pá:má,UNDERSTAND,verb,pá:má,páám-á
0.0,BankanTey,"clever, astute, sly",ɛ̀sɛ̀rɛ́,ɛ̀sɛ̀rɛ́,,,CLEVER,adjective,ɛ̀sɛ̀rɛ́,ɛ̀sɛ̀r-ɛ́
0.0,BenTey,"clever, astute, sly",tèrè-gú-m,tèrè-gú-m,,,CLEVER,adjective,tèrè-gú-m,tèrègúm
0.0,DogulDomKundialang,"clever, astute, sly",sǎw,sǎw,,,CLEVER,adjective,sǎw,sǎw
0.0,DonnoSo,"clever, astute, sly",sǎw,sǎw,,,CLEVER,adjective,sǎw,sǎw
0.0,JamsayDouentza,"clever, astute, sly",sò:ŋó,sò:ŋó,,,CLEVER,adjective,sò:ŋó,sòòŋ-ó
0.0,BonduSoNajamba,"clever, astute, sly",sɛ́mɛ̀\\sɛ̂:-mbò = sɛ́mɛ̀-mbò,sɛ́mɛ̀,sɛ̂:-mbò ,,CLEVER,adjective,sɛ́mɛ̀,sɛ́m-ɛ̀
1.0,BonduSoNajamba,"clever, astute, sly",sɛ́mɛ̀\\sɛ̂:-mbò = sɛ́mɛ̀-mbò,sɛ́mɛ̀,sɛ́mɛ̀-mbò,,,adjective,sɛ́mɛ̀,sɛ́m-ɛ̀
0.0,Nanga,"clever, astute, sly",ɛ̀:sɛ́,ɛ̀:sɛ́,,,CLEVER,adjective,ɛ̀:sɛ́,ɛ̀ɛ̀s-ɛ́
0.0,Penange,"clever, astute, sly",sélálá,sélálá,,,CLEVER,adjective,sélálá,sélál-á
0.0,Tiranige,"clever, astute, sly",sɛ́mɛ́-sá,sɛ́mɛ́-sá,,,CLEVER,adjective,sɛ́mɛ́-sá,sɛ́mɛ́s-á
0.0,TogoKan,"clever, astute, sly",sòŋòró,sòŋòró,,,CLEVER,adjective,sòŋòró,sòŋòr-ó
0.0,TommoSoTongoTongo,"clever, astute, sly",sǎw,sǎw,,,CLEVER,adjective,sǎw,sǎw
0.0,ToroTegu,"clever, astute, sly",sǒw,sǒw,,,CLEVER,adjective,sǒw,sǒw
0.0,YandaDom,"clever, astute, sly",sɛ̌m,sɛ̌m,,,CLEVER,adjective,sɛ̌m,sɛ̌m
0.0,YornoSo,"clever, astute, sly",sǎw,sǎw,,,CLEVER,adjective,sǎw,sǎw
0.0,BonduSoNajamba,"be prudent, wise",túmûl jógò,túmûl jógò,,,WISE,adjective,túmûl jógò,túmûljóg-ò
0.0,TommoSoTongoTongo,"be prudent, wise",júgɔ́ sɛ́,júgɔ́ sɛ́,,,WISE,adjective,júgɔ́ sɛ́,júgɔ́s-ɛ́
0.0,ToroTegu,"be prudent, wise",táykà kárⁿú\\kárⁿá,táykà kárⁿú,kárⁿá,,WISE,adjective,táykà kárⁿú,táykàkárⁿú
0.0,YornoSo,"be prudent, wise","díwⁿɛ̀ yá sɛ̀, dímɛ̀ yá sɛ̀",díwⁿɛ̀ yá sɛ̀,,,WISE,adjective,díwⁿɛ̀ yá sɛ̀,díwⁿɛ̀yás-ɛ̀
1.0,YornoSo,"be prudent, wise","díwⁿɛ̀ yá sɛ̀, dímɛ̀ yá sɛ̀",dímɛ̀ yá sɛ̀,,,,adjective,dímɛ̀ yá sɛ̀,dímɛ̀yás-ɛ̀
0.0,JamsayDouentza,"be wise, possess wisdom",tègú ɛ̌:,tègú ɛ̌:,,,WISE,adjective,tègú ɛ̌:,tègúɛ̌-ɛ̌
0.0,Mombo,"be wise, possess wisdom",hákílɛ̂: sá:,hákílɛ̂: sá:,,,WISE,adjective,hákílɛ̂: sá:,hákílɛ̂ɛ̂sá-á
0.0,BonduSoNajamba,"be wise, possess wisdom",dôm tígà,dôm tígà,,,WISE,adjective,dôm tígà,dômtíg-à
0.0,Nanga,"be wise, possess wisdom",dàmá yǐ:,dàmá yǐ:,,,WISE,adjective,dàmá yǐ:,dàmáyì-í
0.0,TommoSoTongoTongo,"be wise, possess wisdom",júgɔ́ sɛ́,júgɔ́ sɛ́,,,WISE,adjective,júgɔ́ sɛ́,júgɔ́s-ɛ́
0.0,ToroTegu,"be wise, possess wisdom",tègú òkú,tègú òkú,,,WISE,adjective,tègú òkú,tègúòk-ú
0.0,BankanTey,be stupid,pú:yà káŋ,pú:yà káŋ,,,STUPID,adjective,pú:yà káŋ,púpúyàkáŋ
0.0,BenTey,be stupid,bòm-gó,bòm-gó,,,STUPID,adjective,bòm-gó,bòmg-ó
0.0,DogulDomKundialang,be stupid,jújì=ỳ,jújì=ỳ,,,STUPID,adjective,jújì=ỳ,jújì=ỳ
0.0,JamsayDouentza,be stupid,bò:mò-ŋó,bò:mò-ŋó,,,STUPID,adjective,bò:mò-ŋó,bòòmòŋ-ó
0.0,Mombo,be stupid,yábé,yábé,,,STUPID,adjective,yábé,yáb-é
0.0,Nanga,be stupid,"bǒ:m-gí, bǒ:mí",bǒ:m-gí,,,STUPID,adjective,bǒ:m-gí,bòómg-í
1.0,Nanga,be stupid,"bǒ:m-gí, bǒ:mí",bǒ:mí,,,,adjective,bǒ:mí,bòóm-í
0.0,PergeTegu,be stupid,bòm-gó,bòm-gó,,,STUPID,adjective,bòm-gó,bòmg-ó
0.0,TogoKan,be stupid,bò:mí-gì\\bò:mú-gó,bò:mí-gì,bò:mú-gó,,STUPID,adjective,bò:mí-gì,bòòmíg-ì
0.0,TommoSoTongoTongo,be stupid,yámmáná-ɲ,yámmáná-ɲ,,,STUPID,adjective,yámmáná-ɲ,yámmánáɲ
0.0,YandaDom,be stupid,yàmí-lí-yɛ́\\yàmì-lì-yà-lí,yàmí-lí-yɛ́,yàmì-lì-yà-lí,,STUPID,adjective,yàmí-lí-yɛ́,yàmílíy-ɛ́
0.0,YornoSo,be stupid,bòmɔ́-ŋ-ɛ́:,bòmɔ́-ŋ-ɛ́:,,,STUPID,adjective,bòmɔ́-ŋ-ɛ́:,bòmɔ́ŋɛ́-ɛ́
0.0,BenTey,anger,cɛ̀lɛ̀ bàrⁿǎyⁿ,cɛ̀lɛ̀ bàrⁿǎyⁿ,,,ANGER,noun,cɛ̀lɛ̀ bàrⁿǎyⁿ,cɛ̀lɛ̀-bàrⁿǎ-y-ⁿ
0.0,JamsayDouentza,anger,cɛ̀nɛ̀ bán,cɛ̀nɛ̀ bán,,,ANGER,noun,cɛ̀nɛ̀ bán,cɛ̀nɛ̀-bán
0.0,Mombo,anger,yá:lyâ,yá:lyâ,,,ANGER,noun,yá:lyâ,yáál-yâ
0.0,BonduSoNajamba,anger,kèndà-sùgɔ̌:,kèndà-sùgɔ̌:,,,ANGER,noun,kèndà-sùgɔ̌:,kè-ndà-sù-gɔ̌ɔ̌
0.0,Nanga,anger,kɛ̀ndɛ̀ bárⁿí,kɛ̀ndɛ̀ bárⁿí,,,ANGER,noun,kɛ̀ndɛ̀ bárⁿí,kɛ̀-ndɛ̀-bá-rⁿí
0.0,TogoKan,anger,kɛ̀nɛ̀-párú,kɛ̀nɛ̀-párú,,,ANGER,noun,kɛ̀nɛ̀-párú,kɛ̀nɛ̀-párú
0.0,TommoSoTongoTongo,anger,kìndɛ̀ bánú,kì-n-dɛ̀ bánú,,,ANGER,noun,kì-n-dɛ̀ bánú,kì-ndɛ̀-bá-nú
0.0,ToroTegu,anger,cɛ̀là-bárⁿà,cɛ̀là-bárⁿà,,,ANGER,noun,cɛ̀là-bárⁿà,cɛ̀là-bárⁿà
0.0,YandaDom,anger,lɔ̀gù,lɔ̀gù,,,ANGER,noun,lɔ̀gù,lɔ̀-gù
0.0,YornoSo,anger,kìnɛ̀ bǎn,kìnɛ̀ bǎn,,,ANGER,noun,kìnɛ̀ bǎn,kìnɛ̀-bǎn
0.0,BankanTey,"hate (sb, a food, etc.)","tá, wáncà káŋ",,,tá,HATE,verb,tá,tá
1.0,BankanTey,"hate (sb, a food, etc.)","tá, wáncà káŋ",,,wáncà káŋ,,verb,wáncà káŋ,wán-càk-áŋ
0.0,BenTey,"hate (sb, a food, etc.)",wáɲɛ́,,,wáɲɛ́,HATE,verb,wáɲɛ́,wáɲ-ɛ́
0.0,Bunoge,"hate (sb, a food, etc.)","kà:-là (""not want"")",,,kà:-là ,HATE,verb,kà:-là ,kààl-à
0.0,JamsayDouentza,"hate (sb, a food, etc.)",wáɲá,,,wáɲá,HATE,verb,wáɲá,wáɲ-á
0.0,Mombo,"hate (sb, a food, etc.)",wáɲì kání,,,wáɲì kání,HATE,verb,wáɲì kání,wáɲ-ì-kán-í
0.0,BonduSoNajamba,"hate (sb, a food, etc.)",wáɲɛ́,,,wáɲɛ́,HATE,verb,wáɲɛ́,wáɲ-ɛ́
0.0,Nanga,"hate (sb, a food, etc.)",wáɲɛ́,,,wáɲɛ́,HATE,verb,wáɲɛ́,wáɲ-ɛ́
0.0,Penange,"hate (sb, a food, etc.)","ntɛ̀: kání (a person), kéy=là (sth, ""not want"")",,,ntɛ̀: kání,HATE,verb,ntɛ̀: kání,nt-ɛ̀ɛ̀-kán-í
1.0,Penange,"hate (sb, a food, etc.)","ntɛ̀: kání (a person), kéy=là (sth, ""not want"")",,,kéy=là,,verb,kéy=là,kéy-=-là
0.0,PergeTegu,"hate (sb, a food, etc.)",wáɲɛ́,,,wáɲɛ́,HATE,verb,wáɲɛ́,wáɲ-ɛ́
0.0,TebulUre,"hate (sb, a food, etc.)",wáɲá (wáɲá-tì-),,,wáɲá,HATE,verb,wáɲá,wáɲ-á
0.0,TommoSoTongoTongo,"hate (sb, a food, etc.)",wɛ̀dɛ́,,,wɛ̀dɛ́,HATE,verb,wɛ̀dɛ́,wɛ̀d-ɛ́
0.0,ToroTegu,"hate (sb, a food, etc.)",wⁿáŋ\\wⁿáŋá,,,wⁿáŋá,HATE,verb,wⁿáŋá,w-ⁿáŋá
0.0,YandaDom,"hate (sb, a food, etc.)",wàɲú\\wàɲà-lí,,,wàɲà-lí,HATE,verb,wàɲà-lí,wàɲ-à-lí
0.0,YornoSo,"hate (sb, a food, etc.)",tú:-tú: ìbɛ̀=lá,,,tú:-tú: ìbɛ̀=lá,HATE,verb,tú:-tú: ìbɛ̀=lá,tút-ú-tút-úìbɛ̀=l-á
0.0,BenTey,"stingy, miserly (with money)","nǎ:-mâw-m, jɔ̀:tɔ̀-gú-m",nǎ:-mâw-m,,,STINGY,adjective,nǎ:-mâw-m,nàámâwm
