ID	LOCAL_ID	DOCULECT	VARIETY	CONCEPT	VALUE	FORM	TOKENS	PLURAL_TOKENS	NOTE	SWADESH
6799	Mombo-6753_placelocation-1	Mombo		place, location	gê: // gêwⁿ, tɛ́bɔ́, ɛ́ŋgɔ̀, ó:ŋgò, dó:ŋgé	gê:	ɡ êː	ɡ ê w ə ∼		0
6800	Najamba-6753_placelocation-1	Najamba		place, location	kéŋgè\\kéŋgè	kéŋgè	k é ⁿg è	k é ⁿg è		0
6801	Nanga-6753_placelocation-1	Nanga		place, location	ɔ̂:	ɔ̂:	ɔ̂ː			0
6802	Penange-6753_placelocation-1	Penange		place, location	géŋ	géŋ	ɡ é ŋ			0
6803	PergeTegu-6753_placelocation-1	PergeTegu		place, location	dɛ̌:ⁿ	dɛ̌:ⁿ	d ɛ̌ː ∼			0
6804	TebulUre-6753_placelocation-1	TebulUre		place, location	gándá	gándá	ɡ á ⁿd á			0
6805	Tiranige-6753_placelocation-1	Tiranige		place, location	jɛ́lɛ́ (Boui), gɛ́lɛ́ (Ningo)	jɛ́lɛ́	dʒ ɛ́ l ɛ́			0
6806	TogoKan-6753_placelocation-1	TogoKan		place, location	dèŋú ~ děŋ, ɲá	ɲá	ɲ á			0
6807	TommoSoTongoTongo-6753_placelocation-1	TommoSoTongoTongo		place, location	yàlú, gándá	yà-lú	j à + l ú			0
6808	ToroTegu-6753_placelocation-1	ToroTegu		place, location	děŋ	děŋ	d ě ŋ			0
6809	YandaDom-6753_placelocation-1	YandaDom		place, location	ɔ̀mɔ́	ɔ̀mɔ́	ɔ̀ m ɔ́			0
6810	YornoSo-6753_placelocation-1	YornoSo		place, location	dɛ̌yⁿ	dɛ̌yⁿ	d ɛ̌ y ∼			0
4240	BankanTey-6855_poundingmortaranykind-1	BankanTey		pounding mortar (any kind)	túndú	túndú	t ú ⁿd ú			0
4241	BenTey-6855_poundingmortaranykind-1	BenTey		pounding mortar (any kind)	túní:	túní:	t ú n íː			0
4242	Bunoge-6855_poundingmortaranykind-1	Bunoge		pounding mortar (any kind)	dɔ́ (dɔ̂:)	dɔ́	d ɔ́	d ɔ̂ː		0
4243	DogulDomBendiely-6855_poundingmortaranykind-1	DogulDomBendiely		pounding mortar (any kind)	kùnnúŋ	kùnnúŋ	k ù n n ú ŋ			0
4244	DogulDomKundialang-6855_poundingmortaranykind-1	DogulDomKundialang		pounding mortar (any kind)	kùnnúŋ (pl kùnnú yà:)	kùnnú-ŋ	k ù n n ú + ŋ	k ù n n ú + j àː		0
4245	DonnoSo-6855_poundingmortaranykind-1	DonnoSo		pounding mortar (any kind)	dònǎ:	dònǎ:	d ò n ǎː			0
4246	Gourou-6855_poundingmortaranykind-1	Gourou		pounding mortar (any kind)	màná:	màná:	m à n áː			0
4247	JamsayDouentza-6855_poundingmortaranykind-1	JamsayDouentza		pounding mortar (any kind)	màná:	màná:	m à n áː			0
4249	Mombo-6855_poundingmortaranykind-1	Mombo		pounding mortar (any kind)	dɔ̀:ní	dɔ̀:ní	d ɔ̀ː n í			0
4250	Najamba-6855_poundingmortaranykind-1	Najamba		pounding mortar (any kind)	túngó\\túní:	tún-gó	t ú n + ɡ ó	t ú n íː		0
4251	Nanga-6855_poundingmortaranykind-1	Nanga		pounding mortar (any kind)	túndí	túndí	t ú ⁿd í			0
4252	Penange-6855_poundingmortaranykind-1	Penange		pounding mortar (any kind)	dɔ̀:	dɔ̀:	d ɔ̀ː			0
4253	PergeTegu-6855_poundingmortaranykind-1	PergeTegu		pounding mortar (any kind)	mòná:	mòná:	m ò n áː			0
4254	TebulUre-6855_poundingmortaranykind-1	TebulUre		pounding mortar (any kind)	tíníŋgó~ tíngò (pl tínè:, also 'ladder'), tìnìŋgò tòltòlúŋgò	tíníŋgó	t í n í ⁿg ó			0
4255	Tiranige-6855_poundingmortaranykind-1	Tiranige		pounding mortar (any kind)	túŋgú	túŋgú	t ú ⁿg ú			0
4256	TogoKan-6855_poundingmortaranykind-1	TogoKan		pounding mortar (any kind)	dògóró	dògóró	d ò ɡ ó r ó			0
4257	TommoSoTongoTongo-6855_poundingmortaranykind-1	TommoSoTongoTongo		pounding mortar (any kind)	kùy náá\\kùnáá	kù-y_náá	k ù + j + n á á ∼	k ù + n á á ∼		0
4259	ToroTegu-6855_poundingmortaranykind-1	ToroTegu		pounding mortar (any kind)	bɔ̀nɔ́	bɔ̀nɔ́	b ɔ̀ n ɔ́			0
4260	YandaDom-6855_poundingmortaranykind-1	YandaDom		pounding mortar (any kind)	kún	kún	k ú n			0
4261	YornoSo-6855_poundingmortaranykind-1	YornoSo		pounding mortar (any kind)	kǔy	kǔy	k ǔ j			0
12369	BankanTey-6941_pullsth-1	BankanTey		pull (sth)	bàsá	bàsá	b à s á			1
12370	BenTey-6941_pullsth-1	BenTey		pull (sth)	bàsá	bàsá	b à s á			1
12371	Bunoge-6941_pullsth-1	Bunoge		pull (sth)	gímbɛ̀	gímbɛ̀	ɡ í ⁿb ɛ̀			1
12372	DogulDomBendiely-6941_pullsth-1	DogulDomBendiely		pull (sth)	jìmbɛ́	jìmbɛ́	dʒ ì ⁿb ɛ́			1
12373	DogulDomKundialang-6941_pullsth-1	DogulDomKundialang		pull (sth)	jìmbɛ́	jìmbɛ́	dʒ ì ⁿb ɛ́			1
12374	DonnoSo-6941_pullsth-1	DonnoSo		pull (sth)	jìmbɛ́\\jímbɛ̀	jìmbɛ́	dʒ ì ⁿb ɛ́			1
12375	Gourou-6941_pullsth-1	Gourou		pull (sth)	bàsá	bàsá	b à s á			1
12376	JamsayDouentza-6941_pullsth-1	JamsayDouentza		pull (sth)	bàjá	bàjá	b à dʒ á			1
12378	Mombo-6941_pullsth-1	Mombo		pull (sth)	gímbɛ́ // gɔ́bɛ́	gɔ́bɛ́	ɡ ɔ́ b ɛ́			1
12379	Najamba-6941_pullsth-1	Najamba		pull (sth)	jùmbɛ́	jùmbɛ́	dʒ ù ⁿb ɛ́			1
12380	Nanga-6941_pullsth-1	Nanga		pull (sth)	bàsá	bàsá	b à s á			1
12381	Penange-6941_pullsth-1	Penange		pull (sth)	gímbɛ́	gímbɛ́	ɡ í ⁿb ɛ́			1
12382	PergeTegu-6941_pullsth-1	PergeTegu		pull (sth)	bàsá	bàsá	b à s á			1
12383	TebulUre-6941_pullsth-1	TebulUre		pull (sth)	bàdá (bàdátì)	bàdá	b à d á			1
12384	Tiranige-6941_pullsth-1	Tiranige		pull (sth)	ímbɛ́	ímbɛ́	í ⁿb ɛ́			1
12385	TogoKan-6941_pullsth-1	TogoKan		pull (sth)	bàjá	bàjá	b à dʒ á			1
12386	TommoSoTongoTongo-6941_pullsth-1	TommoSoTongoTongo		pull (sth)	bìnjé	bìnjé	b ì ⁿdʒ é			1
12387	ToroTegu-6941_pullsth-1	ToroTegu		pull (sth)	gàgú\\gàgá	gàgá	ɡ à ɡ á			1
12388	YandaDom-6941_pullsth-1	YandaDom		pull (sth)	dìlíyó\\dìlìyòlí	dìlíyó	d ì l í j ó			1
12389	YornoSo-6941_pullsth-1	YornoSo		pull (sth)	bìɲɛ́\\bìɲɛ́	bìɲɛ́-	b ì ɲ ɛ́			1
12349	BankanTey-6979_push-1	BankanTey		push	dàmbí	dàmbí	d à ⁿb í			1
12350	BenTey-6979_push-1	BenTey		push	dàmbí	dàmbí	d à ⁿb í			1
12351	Bunoge-6979_push-1	Bunoge		push	dúnjúrè	dúnjúrè	d ú ⁿdʒ ú r è			1
12352	DogulDomBendiely-6979_push-1	DogulDomBendiely		push	dɔ̀ŋgɛ́	dɔ̀ŋgɛ́	d ɔ̀ ⁿg ɛ́			1
12353	DonnoSo-6979_push-1	DonnoSo		push	dɔ̀ŋgɔ́\\dɔ́ŋgɛ̀	dɔ́ŋg-ɛ̀	d ɔ́ ⁿg + ɛ̀			1
12354	Gourou-6979_push-1	Gourou		push	dàmá	dàmá	d à m á			1
12355	JamsayDouentza-6979_push-1	JamsayDouentza		push	dàmá	dàmá	d à m á			1
12357	Mombo-6979_push-1	Mombo		push	túmbyê:	túmbyê:	t ú ⁿb j êː			1
12358	Najamba-6979_push-1	Najamba		push	dàmbí\\dàmbè	dàmbè	d à ⁿb è			1
12359	Nanga-6979_push-1	Nanga		push	dàmbí	dàmbí	d à ⁿb í			1
12360	Penange-6979_push-1	Penange		push	túmbúgè, túmbè	túmbú-gè	t ú ⁿb ú + ɡ è			1
12361	PergeTegu-6979_push-1	PergeTegu		push	dàmbá	dàmbá	d à ⁿb á			1
12362	TebulUre-6979_push-1	TebulUre		push	dàmbí (dàmbítì)	dàmbí	d à ⁿb í			1
12363	Tiranige-6979_push-1	Tiranige		push	dámbó	dámbó	d á ⁿb ó			1
12364	TogoKan-6979_push-1	TogoKan		push	dèmé	dèmé	d è m é			1
12365	TommoSoTongoTongo-6979_push-1	TommoSoTongoTongo		push	dàmbá	dàmbá	d à ⁿb á			1
12366	ToroTegu-6979_push-1	ToroTegu		push	dǎm\\dàwⁿá	dàwⁿá	d àu̯ ∼ á			1
12367	YandaDom-6979_push-1	YandaDom		push	dàmbú\\dàmbàlí	dàmbà-lí	d à ⁿb à + l í			1
12368	YornoSo-6979_push-1	YornoSo		push	dàmá\\dàmú	dàmá	d à m á			1
6104	BankanTey-7056_rainnoun-1	BankanTey		rain (noun)	bòndú	bòndú	b ò ⁿd ú			0
6105	BenTey-7056_rainnoun-1	BenTey		rain (noun)	bòlú ~ bǒl	bòlú	b ò l ú			0
6106	Bunoge-7056_rainnoun-1	Bunoge		rain (noun)	ʔáyà	ʔáyà	ʔ á j à			0
6107	DogulDomBendiely-7056_rainnoun-1	DogulDomBendiely		rain (noun)	áláà	áláà	á l á à			0
6108	DogulDomKundialang-7056_rainnoun-1	DogulDomKundialang		rain (noun)	àlá:	àlá:	à l áː			0
6109	DonnoSo-7056_rainnoun-1	DonnoSo		rain (noun)	àná	àná	à n á			0
6110	Gourou-7056_rainnoun-1	Gourou		rain (noun)	àrⁿá	àrⁿá	à r ∼ á			0
6111	JamsayDouentza-7056_rainnoun-1	JamsayDouentza		rain (noun)	àrⁿá	àrⁿá	à r ∼ á			0
6112	Mombo-7056_rainnoun-1	Mombo		rain (noun)	kúmáŋgà	kúmáŋgà	k ú m á ⁿg à			0
6113	Najamba-7056_rainnoun-1	Najamba		rain (noun)	ǎ:lŋgé\\à:lé	ǎ:l-ŋgé	ǎː l + ⁿg é	àː l é		0
6114	Nanga-7056_rainnoun-1	Nanga		rain (noun)	bòndí	bòndí	b ò ⁿd í			0
6115	Penange-7056_rainnoun-1	Penange		rain (noun)	kùmà:ŋgà	kùmà:ŋgà	k ù m àː ⁿg à			0
6116	PergeTegu-7056_rainnoun-1	PergeTegu		rain (noun)	àrⁿá	àrⁿá	à r ∼ á			0
6117	TebulUre-7056_rainnoun-1	TebulUre		rain (noun)	àrⁿá	àrⁿá	à r ∼ á			0
6118	Tiranige-7056_rainnoun-1	Tiranige		rain (noun)	á:mì	á:mì	áː m ì			0
6119	TogoKan-7056_rainnoun-1	TogoKan		rain (noun)	àrⁿú	àrⁿú	à r ∼ ú			0
6120	TommoSoTongoTongo-7056_rainnoun-1	TommoSoTongoTongo		rain (noun)	àná	àn-á	à n + á			0
6121	ToroTegu-7056_rainnoun-1	ToroTegu		rain (noun)	àrⁿá	àrⁿá	à r ∼ á			0
6122	YandaDom-7056_rainnoun-1	YandaDom		rain (noun)	àrⁿùŋ	àrⁿùŋ	à r ∼ ù ŋ			0
6123	YornoSo-7056_rainnoun-1	YornoSo		rain (noun)	àrⁿá	àrⁿá	à r ∼ á			0
14213	BankanTey-7144_redincludingbrownandorange-1	BankanTey		red (including brown and orange)	bàrⁿâyⁿ	bàrⁿâyⁿ	b à r ∼ â y ∼			1
14214	BenTey-7144_redincludingbrownandorange-1	BenTey		red (including brown and orange)	bárⁿàwⁿ\\bárⁿàm\\bárⁿàyɛ̀	bárⁿà-wⁿ	b á r ∼ à + w ə ∼	b á r ∼ à + m		1
14215	Bunoge-7144_redincludingbrownandorange-1	Bunoge		red (including brown and orange)	bɔ̀w	bɔ̀w	b ɔ̀ w			1
14216	DogulDomBendiely-7144_redincludingbrownandorange-1	DogulDomBendiely		red (including brown and orange)	bánùŋ	bánùŋ	b á n ù ŋ			1
14217	DogulDomKundialang-7144_redincludingbrownandorange-1	DogulDomKundialang		red (including brown and orange)	bánùŋ̀	bánù-ŋ̀	b á n ù + ŋ ə̀			1
14218	DonnoSo-7144_redincludingbrownandorange-1	DonnoSo		red (including brown and orange)	bánù	bánù	b á n ù			1
14219	Gourou-7144_redincludingbrownandorange-1	Gourou		red (including brown and orange)	bán	bán	b á n			1
14220	JamsayDouentza-7144_redincludingbrownandorange-1	JamsayDouentza		red (including brown and orange)	bán	bán	b á n			1
14222	Mombo-7144_redincludingbrownandorange-1	Mombo		red (including brown and orange)	búnú	búnú	b ú n ú			1
14223	Najamba-7144_redincludingbrownandorange-1	Najamba		red (including brown and orange)	bánè\\bángò	bánè	b á n è	b á n + ɡ ò		1
14224	Nanga-7144_redincludingbrownandorange-1	Nanga		red (including brown and orange)	bárⁿí	bárⁿí	b á r ∼ í			1
14225	Penange-7144_redincludingbrownandorange-1	Penange		red (including brown and orange)	bɔ̀mbɛ̀	bɔ̀mbɛ̀	b ɔ̀ ⁿb ɛ̀			1
14226	PergeTegu-7144_redincludingbrownandorange-1	PergeTegu		red (including brown and orange)	bárⁿú	bárⁿú	b á r ∼ ú			1
14227	TebulUre-7144_redincludingbrownandorange-1	TebulUre		red (including brown and orange)	bárⁿɛ̀:\\bárⁿmbɔ̀\\bángɔ̀	bárⁿɛ̀:	b á r ∼ ɛ̀ː	b á n + ɡ ɔ̀		1
14228	Tiranige-7144_redincludingbrownandorange-1	Tiranige		red (including brown and orange)	búní	búní	b ú n í			1
14229	TogoKan-7144_redincludingbrownandorange-1	TogoKan		red (including brown and orange)	báⁿ	báⁿ	b á ∼			1
14230	TommoSoTongoTongo-7144_redincludingbrownandorange-1	TommoSoTongoTongo		red (including brown and orange)	bánú	bánú	b á n ú			1
14231	ToroTegu-7144_redincludingbrownandorange-1	ToroTegu		red (including brown and orange)	bárⁿú	bárⁿú	b á r ∼ ú			1
14232	YandaDom-7144_redincludingbrownandorange-1	YandaDom		red (including brown and orange)	bǎn	bǎn	b ǎ n			1
14233	YornoSo-7144_redincludingbrownandorange-1	YornoSo		red (including brown and orange)	bán	bán	b á n			1
4761	BankanTey-7270_rice-1	BankanTey		rice	árá	árá	á r á			0
4762	BenTey-7270_rice-1	BenTey		rice	á:rá	á:rá	áː r á			0
4763	Bunoge-7270_rice-1	Bunoge		rice	ʔɛ̀ndɛ̀gè	ʔɛ̀ndɛ̀gè	ʔ ɛ̀ ⁿd ɛ̀ ɡ è			0
4764	DogulDomBendiely-7270_rice-1	DogulDomBendiely		rice	árà	árà	á r à			0
4765	DogulDomKundialang-7270_rice-1	DogulDomKundialang		rice	árà	árà	á r à			0
4766	DonnoSo-7270_rice-1	DonnoSo		rice	árà	árà	á r à			0
4767	Gourou-7270_rice-1	Gourou		rice	árá	árá	á r á			0
4768	JamsayDouentza-7270_rice-1	JamsayDouentza		rice	árá	árá	á r á			0
4770	Mombo-7270_rice-1	Mombo		rice	ɛ́rɛ́	ɛ́rɛ́	ɛ́ r ɛ́			0
4771	Najamba-7270_rice-1	Najamba		rice	ɔ̌:rɛ̀	ɔ̌:rɛ̀	ɔ̌ː r ɛ̀			0
4772	Nanga-7270_rice-1	Nanga		rice	á:rá	á:rá	áː r á			0
4773	Penange-7270_rice-1	Penange		rice	ɛ́rɛ́:ŋgé (y)	ɛ́rɛ́:ŋgé	ɛ́ r ɛ́ː ⁿg é	j + ɛ́ r ɛ́ː ⁿg é		0
4774	PergeTegu-7270_rice-1	PergeTegu		rice	á:rá	á:rá	áː r á			0
4775	TebulUre-7270_rice-1	TebulUre		rice	árá	árá	á r á			0
4776	Tiranige-7270_rice-1	Tiranige		rice	ɛ̀rɛ̀gè	ɛ̀rɛ̀-gè	ɛ̀ r ɛ̀ + ɡ è			0
4777	TogoKan-7270_rice-1	TogoKan		rice	árá	árá	á r á			0
4778	TommoSoTongoTongo-7270_rice-1	TommoSoTongoTongo		rice	árá	árá	á r á			0
4780	ToroTegu-7270_rice-1	ToroTegu		rice	mɔ́	mɔ́	m ɔ́			0
4781	YandaDom-7270_rice-1	YandaDom		rice	ádá	ádá	á d á			0
4782	YornoSo-7270_rice-1	YornoSo		rice	árá	árá	á r á			0
6433	BankanTey-7284_righthandetc-1	BankanTey		right (hand, etc.)	ɲɛ̌yⁿ	ɲɛ̌yⁿ	ɲ ɛ̌ y ∼			1
6434	BenTey-7284_righthandetc-1	BenTey		right (hand, etc.)	ɲɛ̌yⁿ	ɲɛ̌yⁿ	ɲ ɛ̌ y ∼			1
6435	DogulDomBendiely-7284_righthandetc-1	DogulDomBendiely		right (hand, etc.)	ŋáàŋ	ŋáàŋ	ŋ á à ŋ			1
6436	DonnoSo-7284_righthandetc-1	DonnoSo		right (hand, etc.)	ɲǎ:	ɲǎ:	ɲ ǎː			1
6437	Gourou-7284_righthandetc-1	Gourou		right (hand, etc.)	yⁿǎ:	yⁿǎ:	y ∼ ǎː			1
6438	JamsayDouentza-7284_righthandetc-1	JamsayDouentza		right (hand, etc.)	ɲǎ:	ɲǎ:	ɲ ǎː			1
6439	Mombo-7284_righthandetc-1	Mombo		right (hand, etc.)	núyⁿà	núyⁿà	n ú y ∼ à			1
6440	Najamba-7284_righthandetc-1	Najamba		right (hand, etc.)	ɲɛ̀ŋgó\\ɲɛ̌:	ɲɛ̀-ŋgó	ɲ ɛ̀ + ⁿg ó	ɲ ɛ̌ː		1
6441	Nanga-7284_righthandetc-1	Nanga		right (hand, etc.)	nàrⁿìyⁿɛ́	nàrⁿìyⁿɛ́	n à r ∼ ì y ∼ ɛ́			1
6442	Penange-7284_righthandetc-1	Penange		right (hand, etc.)	ɲà:	ɲà:	ɲ àː			1
6443	PergeTegu-7284_righthandetc-1	PergeTegu		right (hand, etc.)	ɲɛ̌:	ɲɛ̌:	ɲ ɛ̌ː			1
6444	TebulUre-7284_righthandetc-1	TebulUre		right (hand, etc.)	ɲɛ̀ŋgɛ́	ɲɛ̀-ŋgɛ́	ɲ ɛ̀ + ⁿg ɛ́			1
6445	Tiranige-7284_righthandetc-1	Tiranige		right (hand, etc.)	ɲɔ́:	ɲɔ́:	ɲ ɔ́ː			1
6446	TogoKan-7284_righthandetc-1	TogoKan		right (hand, etc.)	ɲǎ:	ɲǎ:	ɲ ǎː			1
6447	TommoSoTongoTongo-7284_righthandetc-1	TommoSoTongoTongo		right (hand, etc.)	ɲ̀ɲɛ́	ɲ̀ɲɛ́	ɲ ə̀ ɲ ɛ́			1
6448	ToroTegu-7284_righthandetc-1	ToroTegu		right (hand, etc.)	nǒyⁿ	nǒyⁿ	n ǒ y ∼			1
6449	YandaDom-7284_righthandetc-1	YandaDom		right (hand, etc.)	ʔə̀ɲɛ̀	ʔə̀ɲɛ̀	ʔ ə̀ ɲ ɛ̀			1
6450	YornoSo-7284_righthandetc-1	YornoSo		right (hand, etc.)	ɲɛ̌:	ɲɛ̌:	ɲ ɛ̌ː			1
5856	BankanTey-7341_roof-1	BankanTey		roof	tèmbèkû:	tèmbè-kû:	t è ⁿb è + k ûː			0
5857	BenTey-7341_roof-1	BenTey		roof	tèmbèkû: ~ tèmkû:	tèm-kû:	t è m + k ûː			0
5858	Bunoge-7341_roof-1	Bunoge		roof	gá:ŋgù	gá:ŋgù	ɡ áː ⁿg ù			0
5859	DogulDomBendiely-7341_roof-1	DogulDomBendiely		roof	dálà	dálà	d á l à			0
5860	DogulDomKundialang-7341_roof-1	DogulDomKundialang		roof	dálà	dálà	d á l à			0
5861	DonnoSo-7341_roof-1	DonnoSo		roof	témbù	témbù	t é ⁿb ù			0
5862	Gourou-7341_roof-1	Gourou		roof	tɛ̀mɛ̀ kú:ⁿ	tɛ̀mɛ̀_kú:ⁿ	t ɛ̀ m ɛ̀ + k úː ∼			0
5863	JamsayDouentza-7341_roof-1	JamsayDouentza		roof	tɛ̀mɛ̀kú:ⁿ	tɛ̀mɛ̀-kú:ⁿ	t ɛ̀ m ɛ̀ + k úː ∼			0
5864	Mombo-7341_roof-1	Mombo		roof	sà:súgú	sà:súgú	s àː s ú ɡ ú			0
5865	Najamba-7341_roof-1	Najamba		roof	dèbí\\dèbí	dèbí	d è b í	d è b í		0
5866	Nanga-7341_roof-1	Nanga		roof	dɛ̌w ~ dɛ̀wí	dɛ̀wí	d ɛ̀ w í			0
5867	Penange-7341_roof-1	Penange		roof	dógó	dógó	d ó ɡ ó			0
5868	PergeTegu-7341_roof-1	PergeTegu		roof	tèmbèkú:	tèmbè-kú:	t è ⁿb è + k úː			0
5869	TebulUre-7341_roof-1	TebulUre		roof	ládúgɔ́	ládúgɔ́	l á d ú ɡ ɔ́			0
5870	Tiranige-7341_roof-1	Tiranige		roof	tèmbè	tèmbè	t è ⁿb è			0
5871	TogoKan-7341_roof-1	TogoKan		roof	kùⁿmɔ̀rú	kùⁿ-mɔ̀rú	k ù ∼ + m ɔ̀ r ú			0
5872	TommoSoTongoTongo-7341_roof-1	TommoSoTongoTongo		roof	dɛ̀mbɛ́	dɛ̀m-bɛ́	d ɛ̀ m + b ɛ́			0
5873	ToroTegu-7341_roof-1	ToroTegu		roof	dómókù	dómó-kù	d ó m ó + k ù			0
5874	YandaDom-7341_roof-1	YandaDom		roof	dɛ̀bù	dɛ̀bù	d ɛ̀ b ù			0
5875	YornoSo-7341_roof-1	YornoSo		roof	dǎ:, dà:kû:	dǎ:	d ǎː			0
3065	BankanTey-7348_root-1	BankanTey		root	wòrú	wòrú	w ò r ú			1
3066	BenTey-7348_root-1	BenTey		root	wé:rí	wé:rí	w éː r í			1
3067	Bunoge-7348_root-1	Bunoge		root	kàjè ("tendon"), bùsùllè	kàjè	k à dʒ è			1
3068	DogulDomBendiely-7348_root-1	DogulDomBendiely		root	kásò	kásò	k á s ò			1
3069	DogulDomKundialang-7348_root-1	DogulDomKundialang		root	kásò:	kásò:	k á s òː			1
3070	DonnoSo-7348_root-1	DonnoSo		root	kádù	kádù	k á d ù			1
3071	Gourou-7348_root-1	Gourou		root	ké:ⁿ	ké:ⁿ	k éː ∼			1
3072	JamsayDouentza-7348_root-1	JamsayDouentza		root	bɔ̀rɔ̀cé:ŋ, cé:ŋ	bɔ̀rɔ̀-cé:ŋ	b ɔ̀ r ɔ̀ + tʃ éː ŋ			1
3073	Mombo-7348_root-1	Mombo		root	kágì	kágì	k á ɡ ì			1
3074	Najamba-7348_root-1	Najamba		root	wǒlŋgó\\wòlé	wǒl-ŋgó	w ǒ l + ⁿg ó	w ò l é		1
3075	Nanga-7348_root-1	Nanga		root	wè:rî	wè:rî	w èː r î			1
3076	Penange-7348_root-1	Penange		root	dúl	dúl	d ú l			1
3077	PergeTegu-7348_root-1	PergeTegu		root	ké:ŋgú	ké:ŋgú	k éː ⁿg ú			1
3078	TebulUre-7348_root-1	TebulUre		root	díné	díné	d í n é			1
3079	Tiranige-7348_root-1	Tiranige		root	yìlìŋgè	yìlìŋgè	j ì l ì ⁿg è			1
3080	TogoKan-7348_root-1	TogoKan		root	bɔ̀rɔ̀dí: ~ bɔ̀:dí:	bɔ̀rɔ̀-dí:	b ɔ̀ r ɔ̀ + d íː			1
3081	TommoSoTongoTongo-7348_root-1	TommoSoTongoTongo		root	wélú	wé-lú	w é + l ú			1
3083	ToroTegu-7348_root-1	ToroTegu		root	wóró	wóró	w ó r ó			1
3084	YandaDom-7348_root-1	YandaDom		root	dìlú, dǐl	dìlú	d ì l ú			1
3085	YornoSo-7348_root-1	YornoSo		root	wél	wél	w é l			1
12130	BankanTey-7356_ropecord-1	BankanTey		rope, cord	sòŋgú	sòŋgú	s ò ⁿg ú			1
12131	BenTey-7356_ropecord-1	BenTey		rope, cord	sùŋgú	sùŋgú	s ù ⁿg ú			1
12132	Bunoge-7356_ropecord-1	Bunoge		rope, cord	síŋgì	síŋgì	s í ⁿg ì			1
12133	DogulDomBendiely-7356_ropecord-1	DogulDomBendiely		rope, cord	síyìŋ	síyìŋ	s í j ì ŋ			1
12134	DogulDomKundialang-7356_ropecord-1	DogulDomKundialang		rope, cord	sǐ:ŋ (sǐ:ŋ yà:)	sǐ:ŋ	s ǐː ŋ	s ǐː ŋ + j àː		1
12135	DonnoSo-7356_ropecord-1	DonnoSo		rope, cord	sǔŋ	sǔŋ	s ǔ ŋ			1
12136	Gourou-7356_ropecord-1	Gourou		rope, cord	sùŋú	sùŋú	s ù ŋ ú			1
12137	JamsayDouentza-7356_ropecord-1	JamsayDouentza		rope, cord	sǔŋ	sǔŋ	s ǔ ŋ			1
12139	Mombo-7356_ropecord-1	Mombo		rope, cord	síŋgì	síŋgì	s í ⁿg ì			1
12140	Najamba-7356_ropecord-1	Najamba		rope, cord	sǐ:ŋgó\\sǐ:	sǐ:-ŋgó	s ǐː + ⁿg ó	s ǐː		1
12141	Nanga-7356_ropecord-1	Nanga		rope, cord	sěŋ ~ sèŋí	sèŋí	s è ŋ í			1
12142	Penange-7356_ropecord-1	Penange		rope, cord	síŋgì	síŋgì	s í ⁿg ì			1
12143	PergeTegu-7356_ropecord-1	PergeTegu		rope, cord	sùŋgú	sùŋgú	s ù ⁿg ú			1
12144	TebulUre-7356_ropecord-1	TebulUre		rope, cord	sùŋgó	sùŋgó	s ù ⁿg ó			1
12145	Tiranige-7356_ropecord-1	Tiranige		rope, cord	síŋgí	síŋgí	s í ⁿg í			1
12146	TogoKan-7356_ropecord-1	TogoKan		rope, cord	sùŋú	sùŋú	s ù ŋ ú			1
12147	TommoSoTongoTongo-7356_ropecord-1	TommoSoTongoTongo		rope, cord	súm	súm	s ú m			1
12148	ToroTegu-7356_ropecord-1	ToroTegu		rope, cord	sǔŋ	sǔŋ	s ǔ ŋ			1
12149	YandaDom-7356_ropecord-1	YandaDom		rope, cord	sùŋ	sùŋ	s ù ŋ			1
12150	YornoSo-7356_ropecord-1	YornoSo		rope, cord	sǔm	sǔm	s ǔ m			1
11934	BankanTey-7365_rottenadjective-1	BankanTey		rotten (adjective)	gɔ̀mú	gɔ̀mú	ɡ ɔ̀ m ú			1
11935	BenTey-7365_rottenadjective-1	BenTey		rotten (adjective)	ɔ̀mbú	ɔ̀mbú	ɔ̀ ⁿb ú			1
11936	Bunoge-7365_rottenadjective-1	Bunoge		rotten (adjective)	gɔ̀mɛ̀	gɔ̀mɛ̀	ɡ ɔ̀ m ɛ̀			1
11937	DogulDomKundialang-7365_rottenadjective-1	DogulDomKundialang		rotten (adjective)	ɔ́mmɔ̀ŋ̀	ɔ́mmɔ̀-ŋ̀	ɔ́ m m ɔ̀ + ŋ ə̀			1
11938	DonnoSo-7365_rottenadjective-1	DonnoSo		rotten (adjective)	ɔ́mmù	ɔ́mmù	ɔ́ m m ù			1
11939	JamsayDouentza-7365_rottenadjective-1	JamsayDouentza		rotten (adjective)	ɔ̌y	ɔ̌y	ɔ̌ j			1
11941	Mombo-7365_rottenadjective-1	Mombo		rotten (adjective)	ɔ́mbɛ́	ɔ́mbɛ́	ɔ́ ⁿb ɛ́			1
11942	Najamba-7365_rottenadjective-1	Najamba		rotten (adjective)	gɔ̀mɔ̂:\\gɔ̀mɛ̂:	gɔ̀mɔ̂:	ɡ ɔ̀ m ɔ̂ː	ɡ ɔ̀ m ɛ̂ː		1
11943	Nanga-7365_rottenadjective-1	Nanga		rotten (adjective)	ɔ̀mbí	ɔ̀mbí	ɔ̀ ⁿb í			1
11944	Penange-7365_rottenadjective-1	Penange		rotten (adjective)	gɔ̀mɛ̀	gɔ̀mɛ̀	ɡ ɔ̀ m ɛ̀			1
