ID	LOCAL_ID	DOCULECT	VARIETY	CONCEPT	VALUE	FORM	TOKENS	PLURAL_TOKENS	NOTE	SWADESH	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS
17393	ToroTegu-14_1sgindependentpronoun-2	ToroTegu		(1Sg independent pronoun)	mí ~ m̀ᵇí	m̀ᵇí	m̀ᵇ í			1	4 7	AX	MI	10	10.M.C 10.I.V	2.0 1.5	m̀ᵇí	0	13
17394	YandaDom-14_1sgindependentpronoun-1	YandaDom		(1Sg independent pronoun)	mí	mí	m í			1	4 7	AX	MI	11	11.M.C 11.I.V	2.0 1.5	mí	0	13
17395	YornoSo-14_1sgindependentpronoun-1	YornoSo		(1Sg independent pronoun)	mú	mú	m ú			1	4 7	AX	MY	12	12.M.C 12.Y.V	2.0 1.5	mú	0	13
17396	JamsayDouentza-39_3plhumanpronoun-1	JamsayDouentza		(3Pl human pronoun)	bé	bé	b é			1	1 7	AX	PE	3	3.P.C 3.E.V	2.0 1.5	bé	0	24
17397	PergeTegu-39_3plhumanpronoun-1	PergeTegu		(3Pl human pronoun)	bé	bé	b é			1	1 7	AX	PE	7	7.P.C 7.E.V	2.0 1.5	bé	0	24
17398	TogoKan-39_3plhumanpronoun-1	TogoKan		(3Pl human pronoun)	bé	bé	b é			1	1 7	AX	PE	8	8.P.C 8.E.V	2.0 1.5	bé	0	24
17400	ToroTegu-39_3plhumanpronoun-1	ToroTegu		(3Pl human pronoun)	bé	bé	b é			1	1 7	AX	PE	10	10.P.C 10.E.V	2.0 1.5	bé	0	24
17401	YornoSo-39_3plhumanpronoun-1	YornoSo		(3Pl human pronoun)	bé	bé	b é			1	1 7	AX	PE	12	12.P.C 12.E.V	2.0 1.5	bé	0	24
9355	BankanTey-89_muslimpraysayorperformonesprayer-1	BankanTey		(Muslim) pray, say or perform one's prayer	jíŋgárú káŋ	dʒíŋɡárú-káŋ	d ʒ í ŋ ɡ á r ú - k á ŋ			0	1 3 7 4 1 7 5 7 0 1 7 4	ACXMBYBYBCYN	TSINKARY0KAN	1	1.T.C 1.S.C 1.I.V 1.N.c 1.K.C 1.A.V 1.R.C 1.Y.V 1.0.C 1.K.C 1.A.V 1.N.c	2.0 1.5 1.5 1.1 1.75 1.3 1.75 1.3 1.75 1.5 1.3 0.8	dʒíŋɡárú-káŋ	0	30
9356	BenTey-89_muslimpraysayorperformonesprayer-1	BenTey		(Muslim) pray, say or perform one's prayer	sálù sálá, sâl sálá	sálù-sálá	s á l ù - s á l á			0	3 7 5 7 0 3 7 5 7	AXBYBCYBZ	SALY0SALA	2	2.S.C 2.A.V 2.L.C 2.Y.V 2.0.C 2.S.C 2.A.V 2.L.C 2.A.V	2.0 1.5 1.75 1.3 1.75 1.5 1.3 1.75 0.8	sálù-sálá	0	31
9357	BenTey-89_muslimpraysayorperformonesprayer-2	BenTey		(Muslim) pray, say or perform one's prayer	sálù sálá, sâl sálá	sâl-sálá	s â l - s á l á			0	3 7 5 0 3 7 5 7	AXMBCYBZ	SAL0SALA	2	2.S.C 2.A.V 2.L.c 2.0.C 2.S.C 2.A.V 2.L.C 2.A.V	2.0 1.5 1.1 1.75 1.5 1.3 1.75 0.8	sâl-sálá	0	31
9363	JamsayDouentza-89_muslimpraysayorperformonesprayer-1	JamsayDouentza		(Muslim) pray, say or perform one's prayer	sâl sálá	sâl-sálá	s â l - s á l á			0	3 7 5 0 3 7 5 7	AXMBCYBZ	SAL0SALA	3	3.S.C 3.A.V 3.L.c 3.0.C 3.S.C 3.A.V 3.L.C 3.A.V	2.0 1.5 1.1 1.75 1.5 1.3 1.75 0.8	sâl-sálá	0	31
9364	Mombo-89_muslimpraysayorperformonesprayer-1	Mombo		(Muslim) pray, say or perform one's prayer	sàndì sándé	sàndì-sánd-é	s à nd ì - s á nd - é			0	3 7 4 7 0 3 7 4 0 7	AXBYBCYMBZ	SANI0SAN0E	4	4.S.C 4.A.V 4.N.C 4.I.V 4.0.C 4.S.C 4.A.V 4.N.c 4.0.C 4.E.V	2.0 1.5 1.75 1.3 1.75 1.5 1.3 1.1 1.75 0.8	sàndì-sánd-é	0	32
9365	Najamba-89_muslimpraysayorperformonesprayer-1	Najamba		(Muslim) pray, say or perform one's prayer	sân sán	sân-sán	s â n - s á n			0	3 7 4 0 3 7 4	AXMBCYN	SAN0SAN	5	5.S.C 5.A.V 5.N.c 5.0.C 5.S.C 5.A.V 5.N.c	2.0 1.5 1.1 1.75 1.5 1.3 0.8	sân-sán	0	32
9366	Nanga-89_muslimpraysayorperformonesprayer-1	Nanga		(Muslim) pray, say or perform one's prayer	sándì sándí	sándì-sánd-í	s á nd ì - s á nd - í			0	3 7 4 7 0 3 7 4 0 7	AXBYBCYMBZ	SANI0SAN0I	6	6.S.C 6.A.V 6.N.C 6.I.V 6.0.C 6.S.C 6.A.V 6.N.c 6.0.C 6.I.V	2.0 1.5 1.75 1.3 1.75 1.5 1.3 1.1 1.75 0.8	sándì-sánd-í	0	32
9368	PergeTegu-89_muslimpraysayorperformonesprayer-1	PergeTegu		(Muslim) pray, say or perform one's prayer	sâl sálá	sâl-sálá	s â l - s á l á			0	3 7 5 0 3 7 5 7	AXMBCYBZ	SAL0SALA	7	7.S.C 7.A.V 7.L.c 7.0.C 7.S.C 7.A.V 7.L.C 7.A.V	2.0 1.5 1.1 1.75 1.5 1.3 1.75 0.8	sâl-sálá	0	31
9371	TogoKan-89_muslimpraysayorperformonesprayer-1	TogoKan		(Muslim) pray, say or perform one's prayer	sáⁿ sárⁿá	sáⁿ-sár.∼á	s á ∼ - s á r <<∼>> á			0	3 7 4 0 3 7 5 0 7	AXMBCYMBZ	SA90SAR0A	8	8.S.C 8.A.V 8.9.c 8.0.C 8.S.C 8.A.V 8.R.c 8.0.C 8.A.V	2.0 1.5 1.1 1.75 1.5 1.3 1.1 1.75 0.8	sá∼-sár<<∼>>á	0	32
9372	TommoSoTongoTongo-89_muslimpraysayorperformonesprayer-1	TommoSoTongoTongo		(Muslim) pray, say or perform one's prayer	sɛ́nú sɛ́nɛ́	sɛ́nú-sɛ́n-ɛ́	s ɛ́ n ú - s ɛ́ n - ɛ́			0	3 7 4 7 0 3 7 4 0 7	AXBYBCYMBZ	SENY0SEN0E	9	9.S.C 9.E.V 9.N.C 9.Y.V 9.0.C 9.S.C 9.E.V 9.N.c 9.0.C 9.E.V	2.0 1.5 1.75 1.3 1.75 1.5 1.3 1.1 1.75 0.8	sɛ́nú-sɛ́n-ɛ́	0	32
9373	ToroTegu-89_muslimpraysayorperformonesprayer-1	ToroTegu		(Muslim) pray, say or perform one's prayer	jíŋgá:rù kárⁿú\\kárⁿá	kár-.∼á	k á r - <<∼>> á			0	1 7 5 0 0 7	AXLMBZ	KAR00A	10	10.K.C 10.A.V 10.R.c 10.0.c 10.0.C 10.A.V	2.0 1.5 1.1 1.1 1.75 0.8	kár-<<∼>>á	0	33
9374	ToroTegu-89_muslimpraysayorperformonesprayer-2	ToroTegu		(Muslim) pray, say or perform one's prayer	jíŋgá:rù kárⁿú\\kárⁿá	kár-.∼á	k á r - <<∼>> á			0	1 7 5 0 0 7	AXLMBZ	KAR00A	10	10.K.C 10.A.V 10.R.c 10.0.c 10.0.C 10.A.V	2.0 1.5 1.1 1.1 1.75 0.8	kár-<<∼>>á	1	33
9375	YandaDom-89_muslimpraysayorperformonesprayer-1	YandaDom		(Muslim) pray, say or perform one's prayer	sán sán	sán-sán	s á n - s á n			0	3 7 4 0 3 7 4	AXMBCYN	SAN0SAN	11	11.S.C 11.A.V 11.N.c 11.0.C 11.S.C 11.A.V 11.N.c	2.0 1.5 1.1 1.75 1.5 1.3 0.8	sán-sán	0	32
9376	YornoSo-89_muslimpraysayorperformonesprayer-1	YornoSo		(Muslim) pray, say or perform one's prayer	sɛ̂n sɛ́rⁿɛ́	sɛ̂n-sɛ́r.∼ɛ́	s ɛ̂ n - s ɛ́ r <<∼>> ɛ́			0	3 7 4 0 3 7 5 0 7	AXMBCYMBZ	SEN0SER0E	12	12.S.C 12.E.V 12.N.c 12.0.C 12.S.C 12.E.V 12.R.c 12.0.C 12.E.V	2.0 1.5 1.1 1.75 1.5 1.3 1.1 1.75 0.8	sɛ̂n-sɛ́r<<∼>>ɛ́	0	32
4301	BankanTey-130_actoffasting-1	BankanTey		(act of) fasting	m̀bù:pǎỳ, kɔ́rkà	mbu-̀.ùpǎỳ	mb u - ù p ǎ j			0	4 7 0 7 1 7 6	AXBYBYN	MY0YPAJ	1	1.M.C 1.Y.V 1.0.C 1.Y.V 1.P.C 1.A.V 1.J.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	mbu-ùpǎj	0	45
4302	BankanTey-130_actoffasting-2	BankanTey		(act of) fasting	m̀bù:pǎỳ, kɔ́rkà	kɔ́-rkà	k ɔ́ - r k à			0	1 7 0 5 1 7	AXBYBZ	KU0RKA	1	1.K.C 1.U.V 1.0.C 1.R.V 1.K.C 1.A.V	2.0 1.5 1.75 1.3 1.75 0.8	kɔ́-rkà	0	51
4303	BenTey-130_actoffasting-1	BenTey		(act of) fasting	mò:[pàgî:]	mò.òp-à-ɡí.ì	m ò ò p - à - ɡ í ì			0	4 7 7 1 0 7 0 1 7 7	AXYMBYBCYZ	MUUP0A0KII	2	2.M.C 2.U.V 2.U.V 2.P.c 2.0.C 2.A.V 2.0.C 2.K.C 2.I.V 2.I.V	2.0 1.5 1.3 1.1 1.75 1.3 1.75 1.5 1.3 0.8	mòòp-à-ɡíì	0	46
4306	JamsayDouentza-130_actoffasting-1	JamsayDouentza		(act of) fasting	kà:[pàgú]	kà.-à-pàɡú	k à - à - p à ɡ ú			0	1 7 0 7 0 1 7 1 7	AXBYBCYBZ	KA0A0PAKY	3	3.K.C 3.A.V 3.0.C 3.A.V 3.0.C 3.P.C 3.A.V 3.K.C 3.Y.V	2.0 1.5 1.75 1.3 1.75 1.5 1.3 1.75 0.8	kà-à-pàɡú	0	47
4307	Mombo-130_actoffasting-1	Mombo		(act of) fasting	kɔ́rkà	kɔ́-rkà	k ɔ́ - r k à			0	1 7 0 5 1 7	AXBYBZ	KU0RKA	4	4.K.C 4.U.V 4.0.C 4.R.V 4.K.C 4.A.V	2.0 1.5 1.75 1.3 1.75 0.8	kɔ́-rkà	0	48
4308	Najamba-130_actoffasting-1	Najamba		(act of) fasting	ìbì[págílé]	ìbì-páɡílé	ì b ì - p á ɡ í l é			0	7 1 7 0 1 7 1 7 5 7	XBYBCYBYBZ	IPI0PAKILE	5	5.I.V 5.P.C 5.I.V 5.0.C 5.P.C 5.A.V 5.K.C 5.I.V 5.L.C 5.E.V	1.5 1.75 1.3 1.75 1.5 1.3 1.75 1.3 1.75 0.8	ìbì-páɡílé	0	49
4309	Nanga-130_actoffasting-1	Nanga		(act of) fasting	nɔ̀:pàgí	nɔ̀-.ɔ̀pàɡí	n ɔ̀ - ɔ̀ p à ɡ í			0	4 7 0 7 1 7 1 7	AXBYBYBZ	NU0UPAKI	6	6.N.C 6.U.V 6.0.C 6.U.V 6.P.C 6.A.V 6.K.C 6.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	nɔ̀-ɔ̀pàɡí	0	47
4312	PergeTegu-130_actoffasting-1	PergeTegu		(act of) fasting	kà:[pàgú]	kà.-à-pàɡú	k à - à - p à ɡ ú			0	1 7 0 7 0 1 7 1 7	AXBYBCYBZ	KA0A0PAKY	7	7.K.C 7.A.V 7.0.C 7.A.V 7.0.C 7.P.C 7.A.V 7.K.C 7.Y.V	2.0 1.5 1.75 1.3 1.75 1.5 1.3 1.75 0.8	kà-à-pàɡú	0	47
4315	TogoKan-130_actoffasting-1	TogoKan		(act of) fasting	kàⁿpàgú	kàⁿ-pàɡú	k à ∼ - p à ɡ ú			0	1 7 4 0 1 7 1 7	AXMBCYBZ	KA90PAKY	8	8.K.C 8.A.V 8.9.c 8.0.C 8.P.C 8.A.V 8.K.C 8.Y.V	2.0 1.5 1.1 1.75 1.5 1.3 1.75 0.8	kà∼-pàɡú	0	47
4316	TommoSoTongoTongo-130_actoffasting-1	TommoSoTongoTongo		(act of) fasting	àŋà pàgú, kɔ́rkà	àŋà-pàɡú	à ŋ à - p à ɡ ú			0	7 4 7 0 1 7 1 7	XBYBCYBZ	ANA0PAKY	9	9.A.V 9.N.C 9.A.V 9.0.C 9.P.C 9.A.V 9.K.C 9.Y.V	1.5 1.75 1.3 1.75 1.5 1.3 1.75 0.8	àŋà-pàɡú	0	47
4317	TommoSoTongoTongo-130_actoffasting-2	TommoSoTongoTongo		(act of) fasting	àŋà pàgú, kɔ́rkà	kɔ́-rkà	k ɔ́ - r k à			0	1 7 0 5 1 7	AXBYBZ	KU0RKA	9	9.K.C 9.U.V 9.0.C 9.R.V 9.K.C 9.A.V	2.0 1.5 1.75 1.3 1.75 0.8	kɔ́-rkà	0	51
4319	ToroTegu-130_actoffasting-1	ToroTegu		(act of) fasting	kàpágú	kàp-á-ɡú	k à p - á - ɡ ú			0	1 7 1 0 7 0 1 7	AXMBYBCZ	KAP0A0KY	10	10.K.C 10.A.V 10.P.c 10.0.C 10.A.V 10.0.C 10.K.C 10.Y.V	2.0 1.5 1.1 1.75 1.3 1.75 1.5 0.8	kàp-á-ɡú	0	50
4320	YandaDom-130_actoffasting-1	YandaDom		(act of) fasting	m̀bòpàgù	mbò-pàɡù	mb ò - p à ɡ ù			0	4 7 0 1 7 1 7	AXBCYBZ	MU0PAKY	11	11.M.C 11.U.V 11.0.C 11.P.C 11.A.V 11.K.C 11.Y.V	2.0 1.5 1.75 1.5 1.3 1.75 0.8	mbò-pàɡù	0	47
4321	YornoSo-130_actoffasting-1	YornoSo		(act of) fasting	àŋàpàgú	àŋà-pàɡú	à ŋ à - p à ɡ ú			0	7 4 7 0 1 7 1 7	XBYBCYBZ	ANA0PAKY	12	12.A.V 12.N.C 12.A.V 12.0.C 12.P.C 12.A.V 12.K.C 12.Y.V	1.5 1.75 1.3 1.75 1.5 1.3 1.75 0.8	àŋà-pàɡú	0	47
4022	BankanTey-163_anyalcoholicbeverage-1	BankanTey		(any) alcoholic beverage	kɔ̀zɔ́	kɔ̀zɔ́	k ɔ̀ z ɔ́			0	1 7 3 7	AXBZ	KUSU	1	1.K.C 1.U.V 1.S.C 1.U.V	2.0 1.5 1.75 0.8	kɔ̀zɔ́	0	60
4023	BenTey-163_anyalcoholicbeverage-1	BenTey		(any) alcoholic beverage	kɔ̀njɔ́	kɔ̀n-jɔ́	k ɔ̀ n - dʒ ɔ́			0	1 7 4 0 1 7	AXMBCZ	KUN0TU	2	2.K.C 2.U.V 2.N.c 2.0.C 2.T.C 2.U.V	2.0 1.5 1.1 1.75 1.5 0.8	kɔ̀n-dʒɔ́	0	61
4025	JamsayDouentza-163_anyalcoholicbeverage-1	JamsayDouentza		(any) alcoholic beverage	kɔ̀ɲɔ́	kɔ̀ɲɔ́	k ɔ̀ ɲ ɔ́			0	1 7 4 7	AXBZ	KUNU	3	3.K.C 3.U.V 3.N.C 3.U.V	2.0 1.5 1.75 0.8	kɔ̀ɲɔ́	0	62
4026	Mombo-163_anyalcoholicbeverage-1	Mombo		(any) alcoholic beverage	kɔ́ndyɔ̀	kɔ́-nd-yɔ̀	k ɔ́ - nd - j ɔ̀			0	1 7 0 4 0 6 7	AXBYBCZ	KU0N0JU	4	4.K.C 4.U.V 4.0.C 4.N.V 4.0.C 4.J.C 4.U.V	2.0 1.5 1.75 1.3 1.75 1.5 0.8	kɔ́-nd-jɔ̀	0	63
4027	Najamba-163_anyalcoholicbeverage-1	Najamba		(any) alcoholic beverage	kɔ̀njɛ́ŋgé\\kɔ̀njɛ́	kɔ̀n-jɛ́-ŋɡé	k ɔ̀ n - dʒ ɛ́ - ŋ ɡ é	k ɔ̀ ndʒ ɛ́		0	1 7 4 0 1 7 0 4 1 7	AXMBCYBYBZ	KUN0TE0NKE	5	5.K.C 5.U.V 5.N.c 5.0.C 5.T.C 5.E.V 5.0.C 5.N.V 5.K.C 5.E.V	2.0 1.5 1.1 1.75 1.5 1.3 1.75 1.3 1.75 0.8	kɔ̀n-dʒɛ́-ŋɡé	0	61
4028	Nanga-163_anyalcoholicbeverage-1	Nanga		(any) alcoholic beverage	kɔ̀njɔ́	kɔ̀n-jɔ́	k ɔ̀ n - dʒ ɔ́			0	1 7 4 0 1 7	AXMBCZ	KUN0TU	6	6.K.C 6.U.V 6.N.c 6.0.C 6.T.C 6.U.V	2.0 1.5 1.1 1.75 1.5 0.8	kɔ̀n-dʒɔ́	0	61
4029	PergeTegu-163_anyalcoholicbeverage-1	PergeTegu		(any) alcoholic beverage	kɔ̀njɔ́	kɔ̀n-jɔ́	k ɔ̀ n - dʒ ɔ́			0	1 7 4 0 1 7	AXMBCZ	KUN0TU	7	7.K.C 7.U.V 7.N.c 7.0.C 7.T.C 7.U.V	2.0 1.5 1.1 1.75 1.5 0.8	kɔ̀n-dʒɔ́	0	61
4030	TogoKan-163_anyalcoholicbeverage-1	TogoKan		(any) alcoholic beverage	kɛ̀ɲɛ́	kɛ̀ɲɛ́	k ɛ̀ ɲ ɛ́			0	1 7 4 7	AXBZ	KENE	8	8.K.C 8.E.V 8.N.C 8.E.V	2.0 1.5 1.75 0.8	kɛ̀ɲɛ́	0	62
4031	TommoSoTongoTongo-163_anyalcoholicbeverage-1	TommoSoTongoTongo		(any) alcoholic beverage	kɔ̀njɔ́	kɔ̀n-jɔ́	k ɔ̀ n - dʒ ɔ́			0	1 7 4 0 1 7	AXMBCZ	KUN0TU	9	9.K.C 9.U.V 9.N.c 9.0.C 9.T.C 9.U.V	2.0 1.5 1.1 1.75 1.5 0.8	kɔ̀n-dʒɔ́	0	61
4032	ToroTegu-163_anyalcoholicbeverage-1	ToroTegu		(any) alcoholic beverage	kɔ̀ⁿsɔ́	kɔ̀.∼sɔ́	k ɔ̀ <<∼>> s ɔ́			0	1 7 0 3 7	AXBCZ	KU0SU	10	10.K.C 10.U.V 10.0.C 10.S.C 10.U.V	2.0 1.5 1.75 1.5 0.8	kɔ̀<<∼>>sɔ́	0	60
4033	YandaDom-163_anyalcoholicbeverage-1	YandaDom		(any) alcoholic beverage	kɔ̀nzɔ̀	kɔ̀n-zɔ̀	k ɔ̀ n - z ɔ̀			0	1 7 4 0 3 7	AXMBCZ	KUN0SU	11	11.K.C 11.U.V 11.N.c 11.0.C 11.S.C 11.U.V	2.0 1.5 1.1 1.75 1.5 0.8	kɔ̀n-zɔ̀	0	61
4034	YornoSo-163_anyalcoholicbeverage-1	YornoSo		(any) alcoholic beverage	kɔ̀ɲɔ́	kɔ̀ɲɔ́	k ɔ̀ ɲ ɔ́			0	1 7 4 7	AXBZ	KUNU	12	12.K.C 12.U.V 12.N.C 12.U.V	2.0 1.5 1.75 0.8	kɔ̀ɲɔ́	0	62
10264	BankanTey-208_bloodfromaseriouswoundflowgushoutpourout-1	BankanTey		(blood from a serious wound) flow, gush out, pour out	yɔ̀wɔ́	yɔ̀-wɔ́	j ɔ̀ - w ɔ́			1	6 7 0 6 7	AXBCZ	JU0WU	1	1.J.C 1.U.V 1.0.C 1.W.C 1.U.V	2.0 1.5 1.75 1.5 0.8	jɔ̀-wɔ́	0	73
10265	BenTey-208_bloodfromaseriouswoundflowgushoutpourout-1	BenTey		(blood from a serious wound) flow, gush out, pour out	tó: tí	tó.ó-tí	t ó ó - t í			1	1 7 7 0 1 7	AXYBCZ	TUU0TI	2	2.T.C 2.U.V 2.U.V 2.0.C 2.T.C 2.I.V	2.0 1.5 1.3 1.75 1.5 0.8	tóó-tí	0	74
10266	JamsayDouentza-208_bloodfromaseriouswoundflowgushoutpourout-1	JamsayDouentza		(blood from a serious wound) flow, gush out, pour out	yùwɔ́	yùw-ɔ́	j ù w - ɔ́			1	6 7 6 0 7	AXMBZ	JYW0U	3	3.J.C 3.Y.V 3.W.c 3.0.C 3.U.V	2.0 1.5 1.1 1.75 0.8	jùw-ɔ́	0	75
10267	Mombo-208_bloodfromaseriouswoundflowgushoutpourout-1	Mombo		(blood from a serious wound) flow, gush out, pour out	gwé:	ɡwé-é	ɡ w é - é			1	1 6 7 0 7	ACXBZ	KWE0E	4	4.K.C 4.W.C 4.E.V 4.0.C 4.E.V	2.0 1.5 1.5 1.75 0.8	ɡwé-é	0	76
10268	Najamba-208_bloodfromaseriouswoundflowgushoutpourout-1	Najamba		(blood from a serious wound) flow, gush out, pour out	síyɛ́	síy-ɛ́	s í j - ɛ́			1	3 7 6 0 7	AXMBZ	SIJ0E	5	5.S.C 5.I.V 5.J.c 5.0.C 5.E.V	2.0 1.5 1.1 1.75 0.8	síj-ɛ́	0	77
10269	Nanga-208_bloodfromaseriouswoundflowgushoutpourout-1	Nanga		(blood from a serious wound) flow, gush out, pour out	tíyɛ́	tíy-ɛ́	t í j - ɛ́			1	1 7 6 0 7	AXMBZ	TIJ0E	6	6.T.C 6.I.V 6.J.c 6.0.C 6.E.V	2.0 1.5 1.1 1.75 0.8	tíj-ɛ́	0	78
10270	TommoSoTongoTongo-208_bloodfromaseriouswoundflowgushoutpourout-1	TommoSoTongoTongo		(blood from a serious wound) flow, gush out, pour out	gòó	ɡò-ó	ɡ ò - ó			1	1 7 0 7	AXBZ	KU0U	9	9.K.C 9.U.V 9.0.C 9.U.V	2.0 1.5 1.75 0.8	ɡò-ó	0	79
10271	ToroTegu-208_bloodfromaseriouswoundflowgushoutpourout-1	ToroTegu		(blood from a serious wound) flow, gush out, pour out	zɔ̌w\\zɔ̌:	zɔ̀-ɔ́	z ɔ̀ - ɔ́			1	3 7 0 7	AXBZ	SU0U	10	10.S.C 10.U.V 10.0.C 10.U.V	2.0 1.5 1.75 0.8	zɔ̀-ɔ́	0	79
10272	ToroTegu-208_bloodfromaseriouswoundflowgushoutpourout-2	ToroTegu		(blood from a serious wound) flow, gush out, pour out	zɔ̌w\\zɔ̌:	zɔ̀-ɔ́	z ɔ̀ - ɔ́			1	3 7 0 7	AXBZ	SU0U	10	10.S.C 10.U.V 10.0.C 10.U.V	2.0 1.5 1.75 0.8	zɔ̀-ɔ́	1	79
10273	YornoSo-208_bloodfromaseriouswoundflowgushoutpourout-1	YornoSo		(blood from a serious wound) flow, gush out, pour out	tógɛ́:	tóɡ-ɛ́.ɛ́	t ó ɡ - ɛ́ ɛ́			1	1 7 1 0 7 7	AXMBYZ	TUK0EE	12	12.T.C 12.U.V 12.K.c 12.0.C 12.E.V 12.E.V	2.0 1.5 1.1 1.75 1.3 0.8	tóɡ-ɛ́ɛ́	0	78
15370	BankanTey-322_egbirdfly-1	BankanTey		(e.g. bird) fly	kísíyé	kís-í-yé	k í s - í - j é			1	1 7 3 0 7 0 6 7	AXMBYBCZ	KIS0I0JE	1	1.K.C 1.I.V 1.S.c 1.0.C 1.I.V 1.0.C 1.J.C 1.E.V	2.0 1.5 1.1 1.75 1.3 1.75 1.5 0.8	kís-í-jé	0	84
15371	BenTey-322_egbirdfly-1	BenTey		(e.g. bird) fly	kísíyé	kís-í-yé	k í s - í - j é			1	1 7 3 0 7 0 6 7	AXMBYBCZ	KIS0I0JE	2	2.K.C 2.I.V 2.S.c 2.0.C 2.I.V 2.0.C 2.J.C 2.E.V	2.0 1.5 1.1 1.75 1.3 1.75 1.5 0.8	kís-í-jé	0	84
15376	JamsayDouentza-322_egbirdfly-1	JamsayDouentza		(e.g. bird) fly	círé	tʃí-ré	t ʃ í - r é			1	1 3 7 0 5 7	ACXBCZ	TSI0RE	3	3.T.C 3.S.C 3.I.V 3.0.C 3.R.C 3.E.V	2.0 1.5 1.5 1.75 1.5 0.8	tʃí-ré	0	85
15377	Mombo-322_egbirdfly-1	Mombo		(e.g. bird) fly	pílyê:	píl-yé.è	p í l - j é è			1	1 7 5 0 6 7 7	AXMBCYZ	PIL0JEE	4	4.P.C 4.I.V 4.L.c 4.0.C 4.J.C 4.E.V 4.E.V	2.0 1.5 1.1 1.75 1.5 1.3 0.8	píl-jéè	0	86
15378	Najamba-322_egbirdfly-1	Najamba		(e.g. bird) fly	píríy\\pìrìyè, pílíy\\pìlìyè	pìl-ì-yè	p ì l - ì - j è			1	1 7 5 0 7 0 6 7	AXMBYBCZ	PIL0I0JE	5	5.P.C 5.I.V 5.L.c 5.0.C 5.I.V 5.0.C 5.J.C 5.E.V	2.0 1.5 1.1 1.75 1.3 1.75 1.5 0.8	pìl-ì-jè	0	86
15379	Najamba-322_egbirdfly-2	Najamba		(e.g. bird) fly	píríy\\pìrìyè, pílíy\\pìlìyè	pìr-ì-yè	p ì r - ì - j è			1	1 7 5 0 7 0 6 7	AXMBYBCZ	PIR0I0JE	5	5.P.C 5.I.V 5.R.c 5.0.C 5.I.V 5.0.C 5.J.C 5.E.V	2.0 1.5 1.1 1.75 1.3 1.75 1.5 0.8	pìr-ì-jè	0	86
15380	Najamba-322_egbirdfly-3	Najamba		(e.g. bird) fly	píríy\\pìrìyè, pílíy\\pìlìyè	pìl-ì-yè	p ì l - ì - j è			1	1 7 5 0 7 0 6 7	AXMBYBCZ	PIL0I0JE	5	5.P.C 5.I.V 5.L.c 5.0.C 5.I.V 5.0.C 5.J.C 5.E.V	2.0 1.5 1.1 1.75 1.3 1.75 1.5 0.8	pìl-ì-jè	1	86
15381	Nanga-322_egbirdfly-1	Nanga		(e.g. bird) fly	kísíyé	kís-í-yé	k í s - í - j é			1	1 7 3 0 7 0 6 7	AXMBYBCZ	KIS0I0JE	6	6.K.C 6.I.V 6.S.c 6.0.C 6.I.V 6.0.C 6.J.C 6.E.V	2.0 1.5 1.1 1.75 1.3 1.75 1.5 0.8	kís-í-jé	0	84
15383	PergeTegu-322_egbirdfly-1	PergeTegu		(e.g. bird) fly	kíríyé	kír-í-yé	k í r - í - j é			1	1 7 5 0 7 0 6 7	AXMBYBCZ	KIR0I0JE	7	7.K.C 7.I.V 7.R.c 7.0.C 7.I.V 7.0.C 7.J.C 7.E.V	2.0 1.5 1.1 1.75 1.3 1.75 1.5 0.8	kír-í-jé	0	87
15386	TogoKan-322_egbirdfly-1	TogoKan		(e.g. bird) fly	kìrí kírì:	kìr-í-kír-ì.ì	k ì r - í - k í r - ì ì			1	1 7 5 0 7 0 1 7 5 0 7 7	AXMBYBCYMBYZ	KIR0I0KIR0II	8	8.K.C 8.I.V 8.R.c 8.0.C 8.I.V 8.0.C 8.K.C 8.I.V 8.R.c 8.0.C 8.I.V 8.I.V	2.0 1.5 1.1 1.75 1.3 1.75 1.5 1.3 1.1 1.75 1.3 0.8	kìr-í-kír-ìì	0	88
15387	TommoSoTongoTongo-322_egbirdfly-1	TommoSoTongoTongo		(e.g. bird) fly	kíílíyé	kíí-líyé	k í í - l í j é			1	1 7 7 0 5 7 6 7	AXYBCYBZ	KII0LIJE	9	9.K.C 9.I.V 9.I.V 9.0.C 9.L.C 9.I.V 9.J.C 9.E.V	2.0 1.5 1.3 1.75 1.5 1.3 1.75 0.8	kíí-líjé	0	87
15388	ToroTegu-322_egbirdfly-1	ToroTegu		(e.g. bird) fly	círú\\círó	tʃí-ró	t ʃ í - r ó			1	1 3 7 0 5 7	ACXBCZ	TSI0RU	10	10.T.C 10.S.C 10.I.V 10.0.C 10.R.C 10.U.V	2.0 1.5 1.5 1.75 1.5 0.8	tʃí-ró	0	85
15389	ToroTegu-322_egbirdfly-2	ToroTegu		(e.g. bird) fly	círú\\círó	tʃí-ró	t ʃ í - r ó			1	1 3 7 0 5 7	ACXBCZ	TSI0RU	10	10.T.C 10.S.C 10.I.V 10.0.C 10.R.C 10.U.V	2.0 1.5 1.5 1.75 1.5 0.8	tʃí-ró	1	85
